STATEFP,COUNTYFP,TRACTCE,GEOID,NAMELSAD,STCOUFP,FULLNAME,COUNAME,STNAME,STCOUNAME,Low_Response_Score,Mail_Return_Rate_CEN_2010,Tot_Population_ACS_12_16,Tot_Population_ACSMOE_12_16,Med_HHD_Inc_ACS_12_16,Med_HHD_Inc_ACSMOE_12_16,pct_Pop_under_5_ACS_12_16,pct_Pop_under_5_ACSMOE_12_16,pct_Pop_18_24_ACS_12_16,pct_Pop_18_24_ACSMOE_12_16,pct_Pop_65plus_ACS_12_16,pct_Pop_65plus_ACSMOE_12_16,pct_Prs_Blw_Pov_Lev_ACS_12_16,pct_Prs_Blw_Pov_Lev_ACSMOE_12_16,pct_Not_HS_Grad_ACS_12_16,pct_Not_HS_Grad_ACSMOE_12_16,pct_NH_Blk_alone_ACS_12_16,pct_NH_Blk_alone_ACSMOE_12_16,pct_NH_White_alone_ACS_12_16,pct_NH_White_alone_ACSMOE_12_16,pct_Hispanic_ACS_12_16,pct_Hispanic_ACSMOE_12_16,pct_NH_AIAN_alone_ACS_12_16,pct_NH_AIAN_alone_ACSMOE_12_16,pct_NH_Asian_alone_ACS_12_16,pct_NH_Asian_alone_ACSMOE_12_16,pct_NH_NHOPI_alone_ACS_12_16,pct_NH_NHOPI_alone_ACSMOE_12_16,pct_NH_SOR_alone_ACS_12_16,pct_NH_SOR_alone_ACSMOE_12_16,pct_Born_foreign_ACS_12_16,pct_Born_foreign_ACSMOE_12_16,pct_ENG_VW_ACS_12_16,pct_ENG_VW_ACSMOE_12_16,pct_Age5p_Spanish_ACS_12_16,pct_Age5p_Spanish_ACSMOE_12_16,pct_Age5p_Russian_ACS_12_16,pct_Age5p_Russian_ACSMOE_12_16,pct_Age5p_Chinese_ACS_12_16,pct_Age5p_Chinese_ACSMOE_12_16,pct_Age5p_Korean_ACS_12_16,pct_Age5p_Korean_ACSMOE_12_16,pct_Age5p_Vietnames_ACS_12_16,pct_Age5p_Vietnames_ACSMOE_12_16,pct_Age5p_Tagalog_ACS_12_16,pct_Age5p_Tagalog_ACSMOE_12_16,pct_Age5p_Arabic_ACS_12_16,pct_Age5p_Arabic_ACSMOE_12_16,Tot_Housing_Units_ACS_12_16,Tot_Housing_Units_ACSMOE_12_16,Tot_Occp_Units_ACS_12_16,Tot_Occp_Units_ACSMOE_12_16,pct_Renter_Occp_HU_ACS_12_16,pct_Renter_Occp_HU_ACSMOE_12_16,pct_Rel_Under_6_ACS_12_16,pct_Rel_Under_6_ACSMOE_12_16,pct_Diff_HU_1yr_Ago_ACS_12_16,pct_Diff_HU_1yr_Ago_ACSMOE_12_16,pct_Vacant_Units_ACS_12_16,pct_Vacant_Units_ACSMOE_12_16,pct_MLT_U10p_ACS_12_16,pct_MLT_U10p_ACSMOE_12_16,pcat_all,pcat_10x1,OBJECTID
48,9,20100,48009020100,Census Tract 201,48009,"Census Tract 201, Archer County, TX",Archer County,Texas,"Archer County, Texas",11.5,88.6,2896,185,85227.0,13452.0,4.45,1.95,5.04,2.22,16.02,3.44,3.35,1.99,2.78,1.28,0.17,0.24,92.51,2.69,1.83,1.03,3.18,3.2,0.73,0.97,0.0,0.45,0.0,0.45,1.14,0.96,0.0,1.21,0.11,0.22,0.0,0.47,0.0,0.47,0.0,0.47,0.0,0.47,0.0,0.47,0.0,0.47,1110,52,1070,55,7.94,3.72,10.58,4.94,5.23,2.54,3.6,3.15,0.0,1.17,4.0,2.0,3290
48,11,950100,48011950100,Census Tract 9501,48011,"Census Tract 9501, Armstrong County, TX",Armstrong County,Texas,"Armstrong County, Texas",18.7,77.5,1913,102,65000.0,9415.0,5.54,1.17,6.33,1.96,21.9,1.98,9.61,3.98,10.23,4.23,0.73,0.63,83.69,2.18,12.7,1.18,1.2,0.89,0.0,0.68,0.0,0.68,0.0,0.68,2.14,1.51,0.43,1.99,0.61,0.72,0.0,0.72,0.0,0.72,0.0,0.72,0.0,0.72,0.0,0.72,0.0,0.72,928,27,702,54,20.09,5.19,17.28,6.49,8.79,3.23,24.35,5.45,0.65,1.51,5.0,2.0,3291
48,471,790103,48471790103,Census Tract 7901.03,48471,"Census Tract 7901.03, Walker County, TX",Walker County,Texas,"Walker County, Texas",20.4,80.6,5527,674,56996.0,5573.0,10.55,3.73,8.67,3.54,19.11,3.36,12.17,8.55,17.92,6.93,16.56,5.6,62.17,4.12,18.11,7.02,0.2,0.34,1.9,2.21,0.0,0.33,0.0,0.33,10.17,5.91,2.85,3.37,6.53,4.52,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,1.74,2.44,0.0,0.36,2854,195,2070,224,21.98,8.31,22.61,10.32,10.37,5.68,27.47,7.01,0.56,1.12,4.0,3.0,3387
48,471,790101,48471790101,Census Tract 7901.01,48471,"Census Tract 7901.01, Walker County, TX",Walker County,Texas,"Walker County, Texas",23.6,81.9,7098,375,52431.0,9070.0,1.78,1.26,3.45,1.21,7.2,1.65,14.74,9.62,28.09,3.04,26.89,1.8,53.87,4.32,18.6,3.37,0.15,0.21,0.13,0.23,0.14,0.25,0.0,0.25,4.75,1.79,4.04,5.5,4.78,1.97,0.14,0.26,0.13,0.23,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,1081,69,742,97,10.65,6.87,17.34,10.98,5.85,1.69,31.36,7.51,1.48,2.68,4.0,2.0,3388
48,471,790102,48471790102,Census Tract 7901.02,48471,"Census Tract 7901.02, Walker County, TX",Walker County,Texas,"Walker County, Texas",22.7,81.0,3459,440,53775.0,9947.0,1.56,1.29,12.92,4.2,14.69,2.43,11.92,5.46,15.44,5.07,15.41,8.21,61.09,5.63,23.47,6.1,0.0,0.38,0.03,0.06,0.0,0.38,0.0,0.38,7.6,3.54,1.1,2.19,5.17,3.4,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,1646,105,1366,141,26.21,6.72,8.86,6.28,7.26,3.97,17.01,5.48,0.0,0.79,2.0,2.0,3389
48,157,672800,48157672800,Census Tract 6728,48157,"Census Tract 6728, Fort Bend County, TX",Fort Bend County,Texas,"Fort Bend County, Texas",23.9,73.4,7783,757,95583.0,20845.0,6.42,2.45,14.08,4.3,8.58,2.02,8.57,7.32,12.03,5.23,21.11,5.97,23.73,2.89,17.51,8.58,0.0,0.23,36.82,1.39,0.0,0.23,0.21,0.36,35.95,4.81,2.67,2.03,3.73,2.97,0.0,0.25,1.41,1.19,0.0,0.25,2.05,1.5,0.82,0.86,0.49,0.77,2391,93,2209,154,38.98,8.78,22.37,8.54,8.81,3.98,7.61,5.51,33.04,8.82,5.0,4.0,3459
48,157,672900,48157672900,Census Tract 6729,48157,"Census Tract 6729, Fort Bend County, TX",Fort Bend County,Texas,"Fort Bend County, Texas",20.7,75.5,43074,2076,89072.0,5737.0,11.62,1.8,7.0,1.65,5.49,1.02,6.7,3.65,6.8,2.49,26.94,3.83,22.69,2.86,23.29,3.03,0.1,0.14,25.95,2.34,0.0,0.06,0.2,0.28,34.34,3.39,7.02,2.54,3.34,1.18,0.0,0.07,0.34,0.31,0.27,0.33,4.01,1.83,0.43,0.5,0.37,0.46,13668,320,13084,522,16.69,4.78,34.41,6.59,15.01,4.54,4.27,2.79,6.45,3.21,5.0,5.0,3460
48,99,10400,48099010400,Census Tract 104,48099,"Census Tract 104, Coryell County, TX",Coryell County,Texas,"Coryell County, Texas",19.6,78.7,4026,361,49133.0,10890.0,9.74,4.38,6.61,2.51,12.82,2.17,10.66,5.17,11.08,4.32,1.94,1.53,81.99,6.87,11.0,4.28,0.0,0.32,1.59,2.16,0.0,0.32,0.0,0.32,5.89,3.03,6.11,4.8,5.83,3.57,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.19,0.3,0.0,0.36,1732,124,1554,123,32.88,8.62,21.38,9.03,26.15,9.96,10.28,4.44,0.81,1.15,4.0,1.0,3477
48,99,10802,48099010802,Census Tract 108.02,48099,"Census Tract 108.02, Coryell County, TX",Coryell County,Texas,"Coryell County, Texas",19.7,74.6,5446,394,57703.0,4772.0,5.93,2.61,7.73,2.66,10.83,1.37,9.58,4.7,5.39,2.18,9.31,4.37,68.31,5.46,14.34,3.37,0.18,0.28,1.69,1.32,0.68,0.57,0.42,0.7,10.74,4.38,2.88,2.73,1.58,1.13,0.0,0.35,0.0,0.35,0.76,0.82,0.0,0.35,0.0,0.35,0.0,0.35,2408,112,2151,171,29.71,7.83,19.16,8.1,20.55,6.43,10.67,5.58,5.48,4.14,4.0,3.0,3478
48,99,10701,48099010701,Census Tract 107.01,48099,"Census Tract 107.01, Coryell County, TX",Coryell County,Texas,"Coryell County, Texas",20.2,80.4,3913,348,59750.0,9814.0,3.78,1.57,6.8,2.72,15.1,1.54,3.71,2.04,7.91,3.24,6.77,2.51,64.81,6.91,17.61,4.49,1.56,1.42,2.04,1.24,0.77,1.66,0.0,0.33,9.1,3.09,2.88,3.16,1.12,1.35,0.0,0.35,0.0,0.35,0.4,0.56,0.0,0.35,0.21,0.32,0.0,0.35,1943,100,1703,120,38.05,5.94,16.95,7.05,17.69,5.38,12.35,4.95,6.69,4.15,5.0,3.0,3479
48,485,11900,48485011900,Census Tract 119,48485,"Census Tract 119, Wichita County, TX",Wichita County,Texas,"Wichita County, Texas",23.3,79.7,4015,358,51297.0,8699.0,3.76,1.94,21.32,5.35,11.88,1.35,19.23,5.83,2.63,2.12,4.66,2.18,80.67,6.82,10.59,3.15,0.25,0.37,2.67,3.15,0.0,0.32,0.0,0.32,5.55,2.26,1.57,1.51,1.99,1.62,0.0,0.34,0.0,0.34,0.0,0.34,0.0,0.34,0.0,0.34,0.0,0.34,2085,85,1847,124,57.61,6.07,15.09,6.85,20.67,4.33,11.41,5.06,27.1,7.11,4.0,4.0,3480
48,75,950100,48075950100,Census Tract 9501,48075,"Census Tract 9501, Childress County, TX",Childress County,Texas,"Childress County, Texas",24.9,76.3,1908,228,73500.0,17283.0,2.2,1.97,27.36,6.69,8.49,1.71,8.84,6.02,17.53,5.34,16.3,4.12,45.44,5.69,35.74,7.16,0.0,0.68,1.36,2.04,0.0,0.68,0.0,0.68,5.14,2.66,0.0,4.04,12.7,4.24,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,489,52,322,59,18.63,8.0,7.28,8.26,19.13,5.29,34.15,6.87,0.0,2.66,3.0,1.0,3526
48,201,541700,48201541700,Census Tract 5417,48201,"Census Tract 5417, Harris County, TX",Harris County,Texas,"Harris County, Texas",28.3,67.7,11346,921,61631.0,6512.0,5.76,3.01,12.16,3.44,4.44,1.44,7.63,3.77,9.17,3.95,23.39,6.66,30.97,5.96,38.23,8.23,0.0,0.18,6.96,3.75,0.0,0.18,0.19,0.32,27.64,6.26,4.25,2.41,6.13,3.11,0.0,0.19,0.59,0.7,0.52,0.62,0.71,0.72,0.0,0.19,0.22,0.35,4628,60,4257,207,69.86,6.07,21.21,7.81,21.56,5.98,8.02,4.69,50.65,9.35,4.0,4.0,3554
48,201,541800,48201541800,Census Tract 5418,48201,"Census Tract 5418, Harris County, TX",Harris County,Texas,"Harris County, Texas",24.9,67.7,6213,647,58288.0,7608.0,5.71,2.37,11.25,3.92,5.17,1.52,17.5,9.7,16.84,5.81,18.62,4.86,35.88,4.88,36.86,11.44,0.37,0.63,6.31,3.27,0.0,0.29,0.0,0.29,26.75,4.75,1.61,1.73,9.37,6.08,0.0,0.31,0.0,0.31,0.0,0.31,0.73,1.21,0.0,0.31,0.0,0.31,2454,75,2303,124,59.83,6.5,18.9,9.54,18.04,9.44,6.15,5.17,45.6,11.12,5.0,4.0,3555
48,201,542800,48201542800,Census Tract 5428,48201,"Census Tract 5428, Harris County, TX",Harris County,Texas,"Harris County, Texas",19.4,80.8,7537,379,83995.0,14080.0,10.77,3.55,9.27,2.94,9.1,2.53,8.39,6.01,12.6,4.8,1.58,1.82,65.95,6.31,31.27,7.9,0.0,0.24,1.19,1.54,0.0,0.24,0.0,0.24,13.61,5.41,2.01,1.76,8.77,3.82,0.0,0.27,0.33,0.52,0.0,0.27,0.0,0.27,0.0,0.27,0.0,0.27,2523,164,2432,156,15.34,6.26,30.02,10.29,6.29,3.79,3.61,4.08,0.67,1.31,5.0,5.0,3619
48,201,550100,48201550100,Census Tract 5501,48201,"Census Tract 5501, Harris County, TX",Harris County,Texas,"Harris County, Texas",40.8,57.1,5264,524,22136.0,3261.0,14.61,3.32,9.06,2.68,1.35,0.86,49.13,10.56,31.35,6.91,49.07,7.09,6.63,2.77,43.35,8.91,0.0,0.34,0.0,0.34,0.0,0.34,0.0,0.34,20.69,4.8,22.75,6.35,29.74,8.37,0.0,0.4,0.0,0.4,0.0,0.4,0.0,0.4,0.0,0.4,0.0,0.4,2278,50,1881,130,94.84,3.95,50.93,11.06,27.56,7.07,17.43,5.12,66.94,8.74,3.0,2.0,3620
48,201,550200,48201550200,Census Tract 5502,48201,"Census Tract 5502, Harris County, TX",Harris County,Texas,"Harris County, Texas",36.6,51.3,4055,529,22368.0,4994.0,16.0,5.49,12.11,3.94,2.15,1.58,37.07,10.72,22.9,7.61,63.5,8.42,6.83,3.44,29.22,7.52,0.0,0.32,0.0,0.32,0.0,0.32,0.0,0.32,17.58,6.28,15.79,5.39,20.64,7.59,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,1877,69,1558,119,97.56,3.3,44.26,13.43,31.99,9.01,17.0,5.13,74.85,9.02,2.0,1.0,3621
48,245,1900,48245001900,Census Tract 19,48245,"Census Tract 19, Jefferson County, TX",Jefferson County,Texas,"Jefferson County, Texas",28.1,67.4,3060,270,29632.0,4578.0,6.86,2.74,11.05,3.56,5.69,1.59,30.79,8.77,36.04,6.1,42.12,6.12,17.71,6.72,33.27,7.59,0.0,0.42,6.7,4.27,0.0,0.42,0.0,0.42,23.5,5.64,12.69,5.8,14.42,4.55,0.0,0.46,0.0,0.46,0.0,0.46,4.28,3.24,0.0,0.46,0.0,0.46,1144,57,985,80,51.88,8.22,20.68,8.14,14.36,6.53,13.9,5.2,1.05,1.83,3.0,2.0,3624
48,245,11001,48245011001,Census Tract 110.01,48245,"Census Tract 110.01, Jefferson County, TX",Jefferson County,Texas,"Jefferson County, Texas",18.8,70.9,4899,470,61518.0,15102.0,3.86,2.83,8.65,3.96,14.1,1.36,10.94,7.15,1.91,1.5,1.08,1.77,80.49,3.91,13.27,5.95,0.0,0.27,1.96,2.71,0.0,0.27,0.0,0.27,1.71,2.63,1.85,2.46,0.49,0.87,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,2244,118,1947,174,19.11,8.3,15.66,10.07,4.57,3.77,13.24,7.1,9.49,5.55,5.0,4.0,3627
48,245,11002,48245011002,Census Tract 110.02,48245,"Census Tract 110.02, Jefferson County, TX",Jefferson County,Texas,"Jefferson County, Texas",17.5,81.0,3663,299,66000.0,15174.0,5.71,2.47,10.89,4.42,18.15,3.19,7.1,4.88,5.58,3.56,0.22,0.38,87.71,2.43,10.65,4.36,0.0,0.35,0.0,0.35,0.0,0.35,0.0,0.35,5.41,3.52,0.0,0.83,0.67,0.75,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.61,1.01,1654,97,1562,116,27.02,6.62,20.41,7.83,11.2,5.21,5.56,4.4,2.12,2.05,4.0,4.0,3628
48,113,12000,48113012000,Census Tract 120,48113,"Census Tract 120, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",31.5,67.2,7766,778,31843.0,6736.0,11.24,3.63,11.11,3.55,6.35,1.03,23.12,8.74,35.12,6.42,37.88,6.99,3.36,2.18,58.27,8.52,0.49,0.78,0.0,0.23,0.0,0.23,0.0,0.23,22.82,5.11,14.32,6.76,22.65,6.4,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,2934,58,2389,159,68.06,7.68,38.0,11.86,15.16,7.47,18.58,5.0,28.63,8.57,3.0,3.0,3653
48,113,12100,48113012100,Census Tract 121,48113,"Census Tract 121, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",31.6,73.7,6105,451,31810.0,5671.0,10.84,2.17,11.38,3.4,6.01,1.07,27.36,8.05,27.06,4.92,44.57,4.99,3.6,2.2,48.65,5.34,0.15,0.2,3.03,1.62,0.0,0.29,0.0,0.29,21.33,4.62,11.39,4.55,16.98,4.54,0.0,0.33,0.66,1.03,0.0,0.33,1.56,1.28,0.0,0.33,0.0,0.33,2119,30,1940,96,49.54,5.96,33.44,7.86,7.51,3.64,8.45,4.1,10.15,4.43,4.0,3.0,3654
48,113,12204,48113012204,Census Tract 122.04,48113,"Census Tract 122.04, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",23.7,81.5,6506,578,50439.0,6492.0,8.72,3.7,10.22,4.3,12.76,1.34,18.71,9.18,19.83,8.46,22.23,8.99,39.23,2.95,32.83,4.97,0.09,0.17,0.0,0.28,0.0,0.28,0.0,0.28,18.81,9.18,2.52,3.99,14.63,7.32,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,2608,41,2457,138,35.29,7.14,25.98,10.23,20.3,10.89,5.79,4.79,7.17,6.21,4.0,3.0,3655
48,201,552800,48201552800,Census Tract 5528,48201,"Census Tract 5528, Harris County, TX",Harris County,Texas,"Harris County, Texas",17.1,79.2,9056,777,67736.0,9141.0,4.2,2.47,5.21,2.49,22.64,2.11,2.77,1.76,2.28,1.62,15.6,6.92,61.34,3.65,14.34,5.91,0.0,0.2,6.82,3.6,0.0,0.2,0.0,0.2,14.8,4.88,2.34,2.2,0.89,1.44,0.0,0.21,1.78,2.28,0.0,0.21,0.0,0.21,0.0,0.21,0.0,0.21,4524,47,4226,205,41.69,5.99,14.91,8.51,20.67,5.85,6.59,4.29,28.98,8.22,5.0,5.0,3664
48,27,22801,48027022801,Census Tract 228.01,48027,"Census Tract 228.01, Bell County, TX",Bell County,Texas,"Bell County, Texas",30.7,62.8,2386,249,30238.0,6414.0,9.72,4.45,16.22,5.4,7.12,1.82,28.21,9.18,16.82,5.2,32.02,7.09,25.23,6.35,31.56,8.7,0.0,0.54,4.19,2.77,4.74,4.12,0.0,0.54,20.58,7.49,9.95,5.3,10.63,5.88,0.0,0.6,0.0,0.6,1.35,1.62,0.0,0.6,0.0,0.6,0.0,0.6,1716,74,1106,129,87.34,8.11,23.8,10.99,25.1,8.25,35.55,7.3,33.57,7.97,3.0,3.0,3837
48,27,23300,48027023300,Census Tract 233,48027,"Census Tract 233, Bell County, TX",Bell County,Texas,"Bell County, Texas",19.9,83.7,8467,675,76901.0,6126.0,5.86,1.94,7.32,2.09,13.39,2.25,9.65,4.53,8.6,2.42,11.63,2.74,65.74,4.52,14.81,4.18,0.39,0.47,3.14,1.5,0.0,0.21,0.41,0.66,8.81,4.21,0.42,0.88,0.35,0.39,0.0,0.23,0.0,0.23,1.05,0.82,0.0,0.23,0.0,0.23,0.0,0.23,3169,141,2841,167,15.87,5.13,18.96,6.35,13.48,4.49,10.35,4.2,0.0,0.57,4.0,2.0,3838
48,27,22402,48027022402,Census Tract 224.02,48027,"Census Tract 224.02, Bell County, TX",Bell County,Texas,"Bell County, Texas",21.2,73.6,7062,597,83171.0,12064.0,9.57,2.71,7.84,2.75,3.71,1.63,9.33,4.72,1.98,1.55,34.81,7.55,28.73,4.35,23.41,5.5,0.0,0.25,6.09,1.78,0.59,0.76,0.48,0.75,11.51,2.52,0.89,1.32,1.71,1.23,0.0,0.28,0.0,0.28,0.91,0.67,0.0,0.28,0.16,0.25,0.09,0.16,2260,92,2124,110,29.28,5.88,29.54,7.61,19.85,7.02,6.02,3.22,0.62,1.24,4.0,4.0,3839
48,27,21800,48027021800,Census Tract 218,48027,"Census Tract 218, Bell County, TX",Bell County,Texas,"Bell County, Texas",26.1,78.0,7350,594,53555.0,7644.0,10.63,2.65,7.14,2.8,7.29,2.02,15.88,7.11,10.54,4.17,9.99,2.88,56.95,5.44,24.6,6.29,0.24,0.33,1.97,1.16,0.6,0.94,0.18,0.3,7.09,2.74,4.35,3.27,4.78,2.98,0.0,0.27,0.0,0.27,0.3,0.36,0.0,0.27,0.0,0.27,0.0,0.27,3050,191,2553,189,39.29,7.44,31.95,9.9,22.19,7.78,16.3,5.51,0.56,1.08,5.0,4.0,3840
48,27,21203,48027021203,Census Tract 212.03,48027,"Census Tract 212.03, Bell County, TX",Bell County,Texas,"Bell County, Texas",19.2,77.1,4343,481,48184.0,9179.0,8.89,3.95,9.58,3.96,21.55,3.03,18.01,8.57,6.98,2.77,10.66,5.07,72.9,7.14,13.52,5.15,0.39,0.67,1.4,1.02,0.0,0.3,0.0,0.3,3.62,2.27,1.27,1.82,1.87,1.66,0.0,0.33,0.0,0.33,0.0,0.33,0.15,0.25,0.0,0.33,0.0,0.33,2136,74,1813,154,39.71,8.1,20.05,7.2,19.44,8.06,15.12,6.49,12.97,5.41,5.0,5.0,3841
48,27,21500,48027021500,Census Tract 215,48027,"Census Tract 215, Bell County, TX",Bell County,Texas,"Bell County, Texas",25.5,77.2,6542,779,51402.0,10973.0,8.35,2.99,19.28,5.6,11.02,0.46,16.8,6.93,13.28,4.29,7.8,4.02,50.2,2.3,39.67,8.36,1.74,1.68,0.0,0.28,0.0,0.28,0.0,0.28,13.6,6.92,4.16,4.35,12.17,6.39,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,2312,153,1948,186,32.29,7.34,26.98,11.07,12.13,6.47,15.74,6.62,2.25,2.98,4.0,3.0,3842
48,27,21303,48027021303,Census Tract 213.03,48027,"Census Tract 213.03, Bell County, TX",Bell County,Texas,"Bell County, Texas",22.3,80.0,7849,600,60205.0,9843.0,11.5,3.33,8.2,2.47,15.33,1.87,20.56,6.62,5.8,3.07,15.98,5.04,54.71,4.36,19.11,5.25,0.0,0.23,6.37,2.27,0.0,0.23,0.0,0.23,7.02,2.39,2.01,1.93,3.71,2.52,0.0,0.26,0.0,0.26,0.0,0.26,1.28,1.38,0.0,0.26,0.0,0.26,3169,104,2789,180,47.9,6.67,33.25,9.11,28.46,7.47,11.99,5.95,19.75,5.87,5.0,5.0,3843
48,27,22000,48027022000,Census Tract 220,48027,"Census Tract 220, Bell County, TX",Bell County,Texas,"Bell County, Texas",26.0,71.9,8083,656,51250.0,12638.0,6.99,2.69,15.12,4.49,8.59,1.97,20.4,7.79,15.22,5.57,27.45,4.71,49.61,5.44,16.62,4.58,1.13,1.21,1.32,0.71,0.35,0.59,0.0,0.22,8.5,3.39,3.2,2.9,1.77,1.96,0.0,0.24,0.0,0.24,0.74,0.62,0.13,0.21,0.0,0.24,0.0,0.24,3556,156,2785,231,44.99,7.65,18.81,7.98,19.99,6.93,21.68,5.74,10.94,4.16,4.0,3.0,3844
48,27,21601,48027021601,Census Tract 216.01,48027,"Census Tract 216.01, Bell County, TX",Bell County,Texas,"Bell County, Texas",26.4,75.8,5980,671,45972.0,5416.0,9.3,2.79,11.56,3.73,10.64,2.58,19.44,5.66,26.09,7.07,11.72,6.95,35.55,5.49,49.77,6.64,0.23,0.28,0.25,0.42,0.0,0.3,0.0,0.3,11.74,4.84,8.26,3.49,11.84,3.32,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,2128,185,1889,200,41.03,7.09,34.3,10.41,19.83,7.11,11.23,4.98,4.09,2.51,4.0,3.0,3845
48,27,21700,48027021700,Census Tract 217,48027,"Census Tract 217, Bell County, TX",Bell County,Texas,"Bell County, Texas",20.3,80.1,8289,720,55574.0,4778.0,3.6,2.04,10.8,3.46,19.31,2.51,14.19,5.15,7.8,4.05,0.75,0.72,80.67,6.26,13.54,3.19,0.27,0.34,2.49,2.02,0.0,0.22,0.0,0.22,1.76,1.09,0.99,1.15,0.98,1.25,0.0,0.23,0.2,0.34,0.14,0.22,0.0,0.23,0.0,0.23,0.0,0.23,4028,306,3638,325,45.3,5.99,14.52,7.37,15.23,5.53,9.68,4.78,20.31,5.91,4.0,4.0,3846
48,441,10200,48441010200,Census Tract 102,48441,"Census Tract 102, Taylor County, TX",Taylor County,Texas,"Taylor County, Texas",29.8,74.4,2493,351,23224.0,8340.0,5.78,3.06,45.89,10.29,5.46,1.85,42.69,11.1,32.62,9.11,7.86,4.35,53.91,7.67,36.5,5.63,0.0,0.52,0.0,0.52,0.0,0.52,0.0,0.52,1.72,1.26,5.85,4.79,3.11,1.82,0.0,0.55,0.0,0.55,0.0,0.55,0.0,0.55,0.0,0.55,0.0,0.55,918,48,701,92,55.78,11.57,32.12,14.39,41.8,10.68,23.64,7.97,19.5,7.12,3.0,2.0,3848
48,441,10300,48441010300,Census Tract 103,48441,"Census Tract 103, Taylor County, TX",Taylor County,Texas,"Taylor County, Texas",28.5,77.0,2231,334,27891.0,7308.0,5.29,2.8,12.95,3.12,12.24,3.29,36.24,11.21,26.67,6.96,23.53,7.8,37.88,8.34,38.59,7.94,0.0,0.58,0.0,0.58,0.0,0.58,0.0,0.58,5.78,4.03,8.68,7.52,2.79,2.67,0.0,0.62,0.0,0.62,0.0,0.62,0.0,0.62,0.0,0.62,0.0,0.62,778,33,645,79,47.13,11.15,22.66,11.35,19.59,9.38,17.1,7.94,8.23,6.55,4.0,3.0,3849
48,441,10400,48441010400,Census Tract 104,48441,"Census Tract 104, Taylor County, TX",Taylor County,Texas,"Taylor County, Texas",25.1,80.8,2173,261,28345.0,2529.0,12.38,4.45,8.56,2.56,19.37,4.23,28.12,11.24,36.55,5.72,6.3,4.82,21.58,3.69,70.23,6.16,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.6,8.51,3.68,8.68,5.71,12.29,3.91,0.0,0.68,0.0,0.68,0.0,0.68,0.0,0.68,0.0,0.68,0.0,0.68,918,50,818,64,44.99,7.12,36.83,13.16,19.1,8.82,10.89,4.54,3.81,2.72,3.0,3.0,3850
48,441,10500,48441010500,Census Tract 105,48441,"Census Tract 105, Taylor County, TX",Taylor County,Texas,"Taylor County, Texas",25.7,76.0,3216,475,33674.0,8611.0,7.0,3.26,15.55,6.51,12.78,3.99,35.2,11.33,24.73,6.72,5.88,3.37,40.52,8.34,53.26,15.29,0.0,0.4,0.0,0.4,0.0,0.4,0.0,0.4,5.07,2.83,2.94,4.67,5.85,3.09,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,1335,57,1155,101,40.26,11.51,26.86,13.76,26.74,12.63,13.48,6.72,10.79,5.67,4.0,4.0,3851
48,441,10600,48441010600,Census Tract 106,48441,"Census Tract 106, Taylor County, TX",Taylor County,Texas,"Taylor County, Texas",17.7,85.1,3767,345,51520.0,7126.0,9.48,4.02,5.44,2.93,15.16,1.94,11.23,7.47,6.42,2.59,10.78,4.97,58.91,7.1,28.94,7.68,0.96,0.98,0.16,0.29,0.0,0.35,0.0,0.35,5.39,3.04,1.3,1.66,2.11,1.34,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,1479,53,1381,78,17.23,5.86,31.68,10.32,14.13,8.41,6.63,3.44,0.0,0.88,4.0,4.0,3852
